year,race_date,display_name,age,gender,residence,finish_time,seconds,overall,gender_result,division_result,pace,avg_temp_f,avg_feelslike_f,avg_wind_mph,avg_humidity,total_precip_in,daily_maxtemp_f,daily_mintemp_f,daily_totalprecip_in,avg_no2,avg_o3,avg_pm25
2014,2014-04-21,Bryant Jensen,30.0,M,Ogden,2:22:41,8561.0,39.0,32.0,9.0,00:05:26,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Alex J. Taylor,34.0,M,"Jamaica Plain, MA, USA",2:23:21,8601.0,41.0,33.0,10.0,00:05:28,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Matthew J. Laye,33.0,M,"Suaslito, CA, USA",2:23:32,8612.0,43.0,34.0,11.0,00:05:28,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Michael R. Wardian,40.0,M,"Arlington, VA, USA",2:23:32,8612.0,43.0,34.0,3.0,00:05:28,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Blue Benadum,34.0,M,Los Angeles,2:23:43,8623.0,45.0,36.0,12.0,00:05:28,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Ben Schneider,30.0,M,"Minneapolis, MN, USA",2:23:56,8636.0,47.0,37.0,13.0,00:05:29,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Matt Dewald,31.0,M,"Denver, CO, USA",2:24:35,8675.0,49.0,38.0,14.0,00:05:30,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Chip Ohara,33.0,M,"Auburn, NY, USA",2:24:35,8675.0,49.0,38.0,14.0,00:05:30,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Tracy Lokken,48.0,M,"Marquette, MI, USA",2:24:39,8679.0,51.0,40.0,1.0,00:05:31,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Ian Nurse,36.0,M,Boston,2:25:37,8737.0,52.0,41.0,3.0,00:05:33,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jason Hartmann,33.0,M,"Boulder, CO, USA",2:25:41,8741.0,53.0,42.0,16.0,00:05:33,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jonathan E. Baker,30.0,M,"Cambridge, MA, USA",2:25:42,8742.0,54.0,43.0,17.0,00:05:33,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Kevin C. Johnson,25.0,M,"Lebanon, NH, USA",2:26:14,8774.0,55.0,44.0,18.0,00:05:34,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Kelly Fermoyle,28.0,M,"Minneapolis, MN, USA",2:26:17,8777.0,56.0,45.0,19.0,00:05:34,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Brian Finnel,26.0,M,"Madison, WI, USA",2:26:27,8787.0,57.0,46.0,20.0,00:05:35,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Robert F. Gibson,24.0,M,"Brookline, MA, USA",2:26:31,8791.0,58.0,47.0,3.0,00:05:35,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Graham Peck,24.0,M,Baltimore,2:26:36,8796.0,59.0,48.0,4.0,00:05:35,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Andrew D. Williams,26.0,M,"Middlebury, IN, USA",2:26:38,8798.0,60.0,49.0,21.0,00:05:35,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jonathan L. Dewitt,24.0,M,"Toledo, OH, USA",2:26:46,8806.0,61.0,50.0,5.0,00:05:35,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Eric J Wallor,31.0,M,"Palatine, IL, USA",2:26:51,8811.0,62.0,51.0,18.0,00:05:36,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Peter J Jr. Bartlett,27.0,M,"New York, NY, USA",2:26:59,8819.0,63.0,52.0,22.0,00:05:36,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Franklin B. Sr. Tenorio,44.0,M,"Boulder, CO, USA",2:27:00,8820.0,64.0,53.0,4.0,00:05:36,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Sean D. Duncan,24.0,M,"Arlington, MA, USA",2:27:02,8822.0,65.0,54.0,6.0,00:05:36,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,John Ricardi,27.0,M,Seattle,2:27:20,8840.0,66.0,55.0,23.0,00:05:37,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Thomas Chaillou,29.0,M,"Lexington, KY, USA",2:27:32,8852.0,67.0,56.0,24.0,00:05:37,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jason M. Ayr,26.0,M,"Northampton, MA, USA",2:27:36,8856.0,68.0,57.0,25.0,00:05:37,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Chris A. Loseman,25.0,M,"Saint Charles, MO, USA",2:27:37,8857.0,69.0,58.0,26.0,00:05:37,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Crosby Freeman,30.0,M,Oakland,2:27:38,8858.0,70.0,59.0,19.0,00:05:37,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jon Rock,24.0,M,"Macomb, MI, USA",2:27:55,8875.0,72.0,60.0,7.0,00:05:38,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Nicholas Maedel,25.0,M,"Tampa, FL, USA",2:27:58,8878.0,73.0,61.0,27.0,00:05:38,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Scott Gleason,28.0,M,"Walton, NY, USA",2:28:12,8892.0,74.0,62.0,28.0,00:05:39,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Ramiro C. Guillen,31.0,M,"Goleta, CA, USA",2:28:30,8910.0,75.0,63.0,20.0,00:05:39,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Brandon T. Dworak,26.0,M,"Memphis, TN, USA",2:28:32,8912.0,76.0,64.0,29.0,00:05:39,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Thomas O'Grady,28.0,M,Latham,2:28:39,8919.0,77.0,65.0,30.0,00:05:40,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Nicolai Naranjo,25.0,M,"Northampton, MA, USA",2:28:47,8927.0,78.0,66.0,31.0,00:05:40,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Christian Dirscherl,34.0,M,"Denver, CO, USA",2:28:50,8930.0,79.0,67.0,21.0,00:05:40,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Matthew D Deblander,26.0,M,"Duboistown, PA, USA",2:28:55,8935.0,80.0,68.0,32.0,00:05:40,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Hermann Achmuller,43.0,M,Brixen,2:28:59,8939.0,81.0,69.0,5.0,00:05:40,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Neel Tarneja,31.0,M,"Shrewsbury, MA, USA",2:29:04,8944.0,82.0,70.0,22.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,David Sevcik,24.0,M,"Westminster, CO, USA",2:29:10,8950.0,83.0,71.0,8.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,C Fred Joslyn,30.0,M,"East Syracuse, NY, USA",2:29:12,8952.0,84.0,72.0,23.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Matthew R. Mccurdy,36.0,M,"Marshfield, WI, USA",2:29:15,8955.0,85.0,73.0,4.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Kirby F. Davis,29.0,M,"San Diego, CA, USA",2:29:17,8957.0,86.0,74.0,33.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Brendon P O'Leary,32.0,M,"Whitman, MA, USA",2:29:19,8959.0,87.0,75.0,24.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Craig Curley,25.0,M,"Tucson, AZ, USA",2:29:26,8966.0,88.0,76.0,34.0,00:05:41,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Patrick Reaves,29.0,M,"San Mateo, CA, USA",2:29:31,8971.0,89.0,77.0,35.0,00:05:42,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Tom G. Clifford,30.0,M,"Wilmington, NC, USA",2:29:32,8972.0,90.0,78.0,25.0,00:05:42,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Marc Schulze,29.0,M,Dresden,2:29:41,8981.0,91.0,79.0,36.0,00:05:42,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Jason Holt,27.0,M,"Kaysville, UT, USA",2:29:42,8982.0,92.0,80.0,37.0,00:05:42,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Tom Dichiara,36.0,M,"Bethesda, MD, USA",2:29:49,8989.0,93.0,81.0,5.0,00:05:42,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Michael Knutson,34.0,M,"Baker City, OR, USA",2:30:03,9003.0,94.0,82.0,26.0,00:05:43,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Brad Mish,26.0,M,"Dorchester, MA, USA",2:30:04,9004.0,95.0,83.0,38.0,00:05:43,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Kevin R Doyle,34.0,M,"Ebensburg, PA, USA",2:30:04,9004.0,95.0,83.0,27.0,00:05:43,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Owen Kiely,30.0,M,"Pasadena, CA, USA",2:30:13,9013.0,97.0,85.0,28.0,00:05:43,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Sam F Robinson,29.0,M,"Oakland, CA, USA",2:30:14,9014.0,98.0,86.0,39.0,00:05:43,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Justin Scheid,28.0,M,"Sparta, NJ, USA",2:30:20,9020.0,99.0,87.0,40.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Chris Mocko,28.0,M,"San Francisco, CA, USA",2:30:24,9024.0,100.0,88.0,41.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Tom Mcgrath,27.0,M,Edmonton,2:30:24,9024.0,100.0,88.0,41.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Steve Chu,31.0,M,Colorado Springs,2:30:32,9032.0,103.0,90.0,29.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Matthew Folk,38.0,M,"Perrysburg, OH, USA",2:30:33,9033.0,104.0,91.0,6.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Daisuke Ishiguro,21.0,M,Tokyo,2:30:43,9043.0,106.0,92.0,9.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Juan Antonio Sr. Fernandez Cantos,32.0,M,Benidorm,2:30:45,9045.0,107.0,93.0,30.0,00:05:44,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Cameron M Cummings,32.0,M,"Omaha, NE, USA",2:31:01,9061.0,108.0,94.0,31.0,00:05:45,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Ankur Tarneja,32.0,M,Los Angeles,2:31:14,9074.0,109.0,95.0,32.0,00:05:46,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,David Bedoya,37.0,M,"Somerville, MA, USA",2:31:19,9079.0,112.0,96.0,7.0,00:05:46,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Patrick M. Kuhlmann,43.0,M,"Washington, DC, USA",2:31:31,9091.0,113.0,97.0,6.0,00:05:46,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Mark Hotchkiss,28.0,M,Nashville,2:31:33,9093.0,114.0,98.0,43.0,00:05:46,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Austin T. Jacobs,24.0,M,"Springfield, MO, USA",2:31:43,9103.0,115.0,99.0,10.0,00:05:47,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2014,2014-04-21,Mark P Driscoll,30.0,M,"Asheville, NC, USA",2:31:50,9110.0,116.0,100.0,33.0,00:05:47,60.64,59.9,9.46,39.8,0.0,63.5,35.4,0.0,,,
2015,2015-04-20,Caroline Rotich,30.0,F,Unknown,2:24:55,8695.0,31.0,1.0,1.0,0:05:32,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Mare Dibaba,25.0,F,Unknown,2:24:59,8699.0,32.0,2.0,2.0,0:05:32,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Buzunesh Deba,27.0,F,Unknown,2:25:09,8709.0,34.0,3.0,3.0,0:05:33,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Desiree Linden,31.0,F,Unknown,2:25:39,8739.0,40.0,4.0,4.0,0:05:34,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Sharon Cherop,31.0,F,Unknown,2:26:05,8765.0,44.0,5.0,5.0,0:05:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Caroline Kilel,34.0,F,Unknown,2:26:40,8800.0,52.0,6.0,6.0,0:05:36,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Aberu Kebede,28.0,F,Unknown,2:26:52,8812.0,54.0,7.0,7.0,0:05:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Shure Demise,19.0,F,Unknown,2:27:14,8834.0,58.0,8.0,8.0,0:05:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Shalane Flanagan,33.0,F,Unknown,2:27:47,8867.0,62.0,9.0,9.0,0:05:39,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Joyce Chepkirui,26.0,F,Unknown,2:29:07,8947.0,75.0,10.0,10.0,0:05:42,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Aleksandra Duliba,27.0,F,Unknown,2:29:23,8963.0,78.0,11.0,11.0,0:05:42,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Lisa Nemec,30.0,F,Unknown,2:35:18,9318.0,146.0,12.0,12.0,0:05:56,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Adriana Nelson,35.0,F,Unknown,2:38:47,9527.0,224.0,13.0,13.0,0:06:04,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Megumi Amako,24.0,F,Unknown,2:39:08,9548.0,236.0,14.0,14.0,0:06:05,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Hilary K. Dionne,29.0,F,Unknown,2:40:42,9642.0,304.0,15.0,15.0,0:06:08,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Lauren Philbrook,27.0,F,Unknown,2:41:17,9677.0,330.0,16.0,16.0,0:06:10,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Caitlin E. Phillips,32.0,F,Unknown,2:44:28,9868.0,473.0,17.0,17.0,0:06:17,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Lissa Zimmer,23.0,F,Unknown,2:44:56,9896.0,498.0,18.0,18.0,0:06:18,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Katie Misuraca,34.0,F,Unknown,2:46:22,9982.0,598.0,19.0,19.0,0:06:21,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Madeline E. Duhon,26.0,F,Unknown,2:46:34,9994.0,609.0,20.0,20.0,0:06:22,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Liza Hunter-Galvan,45.0,F,Unknown,2:46:44,10004.0,627.0,21.0,1.0,0:06:22,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Elizabeth Ryan,24.0,F,Unknown,2:47:15,10035.0,665.0,22.0,21.0,0:06:23,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Mayumi Uchiyama,22.0,F,Unknown,2:47:17,10037.0,667.0,23.0,22.0,0:06:23,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Ji Li,33.0,F,Unknown,2:48:07,10087.0,737.0,24.0,23.0,0:06:25,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Amber Green,34.0,F,Unknown,2:48:07,10087.0,738.0,25.0,24.0,0:06:25,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Emily D'Addario,24.0,F,Unknown,2:48:10,10090.0,742.0,26.0,25.0,0:06:25,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Nuta Olaru,44.0,F,Unknown,2:48:28,10108.0,770.0,27.0,1.0,0:06:26,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Denise M Sandahl,34.0,F,Unknown,2:48:32,10112.0,779.0,28.0,26.0,0:06:26,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Andrea K. Rediger,26.0,F,Unknown,2:48:41,10121.0,790.0,29.0,27.0,0:06:27,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Dorota Gruca,44.0,F,Unknown,2:48:49,10129.0,802.0,30.0,2.0,0:06:27,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Hiruni Wijayaratne,24.0,F,Unknown,2:49:05,10145.0,828.0,31.0,28.0,0:06:27,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Marie Davenport,40.0,F,Unknown,2:49:06,10146.0,832.0,32.0,3.0,0:06:27,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Kristin P. Barry,41.0,F,Unknown,2:49:32,10172.0,880.0,33.0,4.0,0:06:28,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Kerri Leonhardt,25.0,F,Unknown,2:49:39,10179.0,900.0,34.0,29.0,0:06:29,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Erin D Dillon,30.0,F,Unknown,2:49:59,10199.0,937.0,35.0,30.0,0:06:29,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Brittany A. Moran,27.0,F,Unknown,2:49:59,10199.0,939.0,36.0,31.0,0:06:29,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Christine E Shaw,29.0,F,Unknown,2:50:06,10206.0,952.0,37.0,32.0,0:06:30,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Kirsten N. Allan,24.0,F,Unknown,2:50:11,10211.0,964.0,38.0,33.0,0:06:30,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Alison L. Nolan,25.0,F,Unknown,2:50:28,10228.0,987.0,39.0,34.0,0:06:31,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Bean K. Wrenn,41.0,F,Unknown,2:50:32,10232.0,991.0,40.0,5.0,0:06:31,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Liza J. Howard,26.0,F,Unknown,2:50:32,10232.0,994.0,41.0,35.0,0:06:31,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Roberta Groner,37.0,F,Unknown,2:50:48,10248.0,1028.0,42.0,36.0,0:06:31,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Alex Wang,23.0,F,Unknown,2:50:52,10252.0,1034.0,43.0,37.0,0:06:32,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Tania K. Morimoto,25.0,F,Unknown,2:51:18,10278.0,1070.0,44.0,38.0,0:06:32,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Sabina Piras,25.0,F,Unknown,2:51:27,10287.0,1081.0,45.0,39.0,0:06:33,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Anna E Dalton,25.0,F,Unknown,2:51:27,10287.0,1082.0,46.0,40.0,0:06:33,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Jennifer De Hueck,26.0,F,Unknown,2:51:52,10312.0,1133.0,47.0,41.0,0:06:34,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Natasha Yaremczuk,34.0,F,Unknown,2:51:53,10313.0,1134.0,48.0,42.0,0:06:34,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Nicole Tassello,23.0,F,Unknown,2:51:54,10314.0,1136.0,49.0,43.0,0:06:34,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Pauline Mclean,37.0,F,Unknown,2:52:13,10333.0,1170.0,50.0,44.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Justyna I. Mudy-Mader,30.0,F,Unknown,2:52:17,10337.0,1176.0,51.0,45.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Katie Howery,29.0,F,Unknown,2:52:18,10338.0,1179.0,52.0,46.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Corina Canitz,48.0,F,Unknown,2:52:22,10342.0,1190.0,53.0,2.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Christine Irish,40.0,F,Unknown,2:52:28,10348.0,1200.0,54.0,6.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Angela H Switt,41.0,F,Unknown,2:52:36,10356.0,1218.0,55.0,7.0,0:06:35,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Lauren Sischo,27.0,F,Unknown,2:52:47,10367.0,1236.0,56.0,47.0,0:06:36,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Jenny Hitchings,51.0,F,Unknown,2:52:51,10371.0,1244.0,57.0,1.0,0:06:36,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Rosalie Teeuwen,35.0,F,Unknown,2:53:21,10401.0,1304.0,58.0,48.0,0:06:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Karen Lockyer,37.0,F,Unknown,2:53:24,10404.0,1310.0,59.0,49.0,0:06:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Svetlana V. Pretot,43.0,F,Unknown,2:53:26,10406.0,1314.0,60.0,8.0,0:06:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Nicole M. Casey,29.0,F,Unknown,2:53:27,10407.0,1318.0,61.0,50.0,0:06:37,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Rhea Deroian,28.0,F,Unknown,2:53:40,10420.0,1351.0,62.0,51.0,0:06:38,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Melissa M. Chenard,38.0,F,Unknown,2:53:44,10424.0,1359.0,63.0,52.0,0:06:38,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Kathleen M. O'Neil,29.0,F,Unknown,2:53:46,10426.0,1367.0,64.0,53.0,0:06:38,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Maria I. Velez,26.0,F,Unknown,2:53:52,10432.0,1379.0,65.0,54.0,0:06:38,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Samantha Roecker,23.0,F,Unknown,2:53:52,10432.0,1382.0,66.0,55.0,0:06:38,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Joan Samuelson,57.0,F,Unknown,2:54:03,10443.0,1414.0,67.0,1.0,0:06:39,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Kate A. Hails,27.0,F,Unknown,2:54:08,10448.0,1423.0,68.0,56.0,0:06:39,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
2015,2015-04-20,Caroline S. Boller,40.0,F,Unknown,2:54:08,10448.0,1425.0,69.0,9.0,0:06:39,46.94,40.879999999999995,14.36,90.2,0.14,53.7,41.0,0.81,,,
